,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change,sample_id
3303,12,103,26,82112,5,27.850347999999997,-82.714465,WGS84,Chromium PM10 STP,24 HOUR,,2009-03-02,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,107,HI-VOL-SA/GMW-321B - EMISSION SPECTRA ICAP,Skyview,8601 60TH STREET N.PINELLAS PARK FL .,Florida,Pinellas,Pinellas Park,Tampa-St. Petersburg-Clearwater FL,2013-06-10,3304
3304,35,28,1002,88132,1,35.804193,-106.298639,WGS84,Manganese PM2.5 LC,24 HOUR,,2013-10-19,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,NORTH SIDE OF NM 4,New Mexico,Los Alamos,Not in a city,Los Alamos NM,2015-07-02,3305
3305,48,141,53,43817,1,31.758532000000002,-106.50104499999999,NAD83,Tetrachloroethylene,24 HOUR,,2006-08-27,Parts per billion Carbon,None,1,100.0,0.01,0.01,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,El Paso Sun Metro,700 West San Francisco Ave,Texas,El Paso,El Paso,El Paso TX,2013-06-11,3306
3306,48,231,1006,43817,1,33.153088000000004,-96.115572,WGS84,Tetrachloroethylene,24 HOUR,,2012-04-09,Parts per billion Carbon,None,1,100.0,0.04,0.04,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Greenville,824 Sayle Street,Texas,Hunt,Greenville,Dallas-Fort Worth-Arlington TX,2013-06-10,3307
3307,36,61,134,88103,5,40.71436,-73.99518,WGS84,Arsenic PM2.5 LC,24 HOUR,,2013-01-07,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,DIVISION STREET,40 DIVISION STREET PS 124,New York,New York,New York,New York-Newark-Jersey City NY-NJ-PA,2014-04-11,3308
3308,24,510,35,43843,1,39.232778,-76.579722,NAD83,Ethylene dibromide,24 HOUR,,2000-03-19,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,FMC-Fairfield,FMC Corporation 1701 E Patapsco Avenue,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2013-06-11,3309
3309,22,51,1001,43830,6,30.043573,-90.275091,NAD83,trans-13-Dichloropropene,24 HOUR,,2005-11-29,Parts per billion Carbon,None,1,100.0,0.0,0.0,12,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Kenner,West Temple Pl,Louisiana,Jefferson,Kenner,New Orleans-Metairie LA,2013-06-11,3310
3310,40,143,1127,43815,6,36.204902000000004,-95.976537,WGS84,Ethylene dichloride,24 HOUR,,2009-06-26,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,Tulsa OK,2015-07-22,3311
3311,34,7,3,45201,6,39.923041999999995,-75.097617,WGS84,Benzene,24 HOUR,,2008-07-17,Parts per billion Carbon,None,1,100.0,2.18,2.18,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,CAMDEN LAB,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-10,3312
3312,25,13,8,43503,3,42.194379999999995,-72.555112,WGS84,Acetaldehyde,24 HOUR,,2012-10-12,Parts per billion Carbon,None,1,100.0,1.1,1.1,0,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,WESTOVER AFB,ANDERSON RD AFB,Massachusetts,Hampden,Chicopee,Springfield MA,2015-07-21,3313
3313,35,5,9000,88128,1,33.459914000000005,-104.40471099999999,WGS84,Lead PM2.5 LC,24 HOUR,,2007-07-08,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Salt Creek,New Mexico,Chaves,Not in a city,Roswell NM,2015-10-21,3314
3314,12,86,30,88128,1,25.39122,-80.680819,NAD83,Lead PM2.5 LC,24 HOUR,,1991-10-26,Micrograms/cubic meter (LC),None,1,100.0,0.0004,0.0004,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD,EVERGLADES NP,Florida,Miami-Dade,Not in a city,Miami-Fort Lauderdale-West Palm Beach FL,2015-07-22,3315
3315,36,5,110,88128,5,40.816179999999996,-73.902,WGS84,Lead PM2.5 LC,24 HOUR,,2007-11-02,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,3316
3316,22,33,9,88136,5,30.46198,-91.17922,WGS84,Nickel PM2.5 LC,24 HOUR,,2007-04-27,Micrograms/cubic meter (LC),None,1,100.0,0.00149,0.00149,0,,831,URG MASS400 Teflon WINS - Energy Dispersive XRF,Capitol,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Baton Rouge LA,2015-07-22,3317
3317,42,101,4,12136,5,40.008889,-75.09778,WGS84,Nickel (TSP) STP,24 HOUR,,2013-05-28,Micrograms/cubic meter (25 C),None,1,100.0,0.01,0.01,0,,89,HI-VOL - ICP/MS W/QUARTZ FILTER,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2014-04-07,3318
3318,22,15,8,43804,2,32.53626,-93.74891,WGS84,Carbon tetrachloride,24 HOUR,,2001-12-27,Parts per billion Carbon,None,1,100.0,0.09,0.09,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Shreveport / Airport,1425 Airport Drive,Louisiana,Bossier,Shreveport,Shreveport-Bossier City LA,2015-07-22,3319
3319,37,119,41,88103,5,35.2401,-80.78568299999999,WGS84,Arsenic PM2.5 LC,24 HOUR,,2007-01-03,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,Garinger High School,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Charlotte-Concord-Gastonia NC-SC,2015-07-22,3320
3320,40,31,9000,88132,1,34.732403999999995,-98.713351,WGS84,Manganese PM2.5 LC,24 HOUR,,2016-03-16,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Wichita Mountains,Oklahoma,Comanche,Not in a city,Lawton OK,2017-04-25,3321
3321,48,141,55,43829,3,31.746775,-106.40280600000001,WGS84,12-Dichloropropane,24 HOUR,,2011-08-19,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Ascarate Park SE,650 R E Thomason Loop,Texas,El Paso,El Paso,El Paso TX,2013-06-10,3322
3322,51,59,30,43505,2,38.77335,-77.10468,WGS84,Acrolein - Unverified,24 HOUR,,2007-07-17,Parts per billion Carbon,None,1,100.0,0.18678,0.18678,0,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,Lee District Park,STA. 46-B9 LEE PARK TELEGRAPH ROAD,Virginia,Fairfax,Groveton,Washington-Arlington-Alexandria DC-VA-MD-WV,2015-07-22,3323
3323,48,121,34,43815,2,33.219069,-97.19628399999999,WGS84,Ethylene dichloride,24 HOUR,,2011-04-09,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Denton Airport South,Denton Airport South,Texas,Denton,Denton,Dallas-Fort Worth-Arlington TX,2013-06-10,3324
3324,48,201,24,43804,5,29.901035999999998,-95.326137,NAD83,Carbon tetrachloride,3 HOURS,,1996-03-22,Parts per billion Carbon,None,8,100.0,0.0875,0.1,3,,149,6L SUBATM CANISTER - Entech Precon-  GC/FID/MSD,Houston Aldine,4510 1/2 Aldine Mail Rd,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2013-06-11,3325
3325,6,13,1001,43860,3,38.05492,-122.23322900000001,WGS84,Vinyl chloride,24 HOUR,,2013-10-19,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,210,SS 6L Pressurized Canister - Cryogenic Precon GC/MS,Crockett - Kendall Ave,KENDALL AVECrockett,California,Contra Costa,Crockett,San Francisco-Oakland-Hayward CA,2014-08-04,3326
3326,36,85,132,43804,2,40.58056,-74.15178,WGS84,Carbon tetrachloride,24 HOUR,,2012-03-22,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,LATOURETTE GOLF COURSE,LaTourette     1001 RICHMOND HILL ROAD,New York,Richmond,New York,New York-Newark-Jersey City NY-NJ-PA,2013-06-10,3327
3327,6,37,1002,43503,1,34.17605,-118.31711999999999,WGS84,Acetaldehyde,3 HOURS,,2008-07-04,Parts per billion Carbon,None,8,100.0,21.075,27.8,17,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,Burbank,228 W. PALM AVE. BURBANK,California,Los Angeles,Burbank,Los Angeles-Long Beach-Anaheim CA,2013-06-10,3328
3328,13,49,9000,88132,1,30.740717999999998,-82.12815400000001,WGS84,Manganese PM2.5 LC,24 HOUR,,2010-06-01,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Okefenokee NWR,Georgia,Charlton,Not in a city,,2015-07-28,3329
3329,27,37,423,43860,1,44.775529999999996,-93.06299,WGS84,Vinyl chloride,24 HOUR,,1991-11-26,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,FHR 423,2142 120TH STREET EAST,Minnesota,Dakota,Inver Grove Heights (RR name Inver Grove),Minneapolis-St. Paul-Bloomington MN-WI,2013-06-11,3330
3330,47,37,11,43802,11,36.205,-86.744722,NAD27,Dichloromethane,24 HOUR,,2004-02-03,Parts per billion Carbon,None,1,100.0,0.15,0.15,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,East Health,1015 TRINITY LANE,Tennessee,Davidson,Nashville,Nashville-Davidson--Murfreesboro--Franklin TN,2013-06-11,3331
3331,48,479,16,43804,1,27.517449,-99.51521899999999,NAD83,Carbon tetrachloride,24 HOUR,,2001-04-19,Parts per billion Carbon,None,1,100.0,0.09,0.09,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Laredo Vidaurri,2020 Vidaurri Ave,Texas,Webb,Laredo,Laredo TX,2013-06-11,3332
3332,41,61,119,82110,7,45.339,-118.095206,WGS84,Cadmium PM10 STP,24 HOUR,,2009-03-14,Nanograms/cubic meter (25 C),None,1,100.0,0.05,0.05,0,,110,Hi-Vol SA/GMW1200 Quartz - ICP/MS,LA GRANDE ASH STREET,2806 N. ASH ST. LA GRANDE,Oregon,Union,La Grande,La Grande OR,2013-06-10,3333
3333,4,7,10,88112,1,33.6547,-111.1074,WGS84,Chromium PM2.5 LC,24 HOUR,,2005-09-28,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,TONTO NM,SOUTH OF SR88,Arizona,Gila,Tonto National Monument,Payson AZ,2015-12-07,3334
3334,6,65,8001,43803,4,33.99958,-117.41601000000001,WGS84,Chloroform,24 HOUR,,2011-06-20,Parts per billion Carbon,None,1,100.0,0.05,0.05,0,,172,6L Pressurized Canister - Precon HP GC/MS,Rubidoux,5888 MISSION BLVD. RUBIDOUX,California,Riverside,Rubidoux,Riverside-San Bernardino-Ontario CA,2014-08-16,3335
3335,12,11,2004,43860,1,26.217221999999996,-80.127778,NAD27,Vinyl chloride,24 HOUR,,2000-01-13,Parts per billion Carbon,None,1,100.0,0.08,0.08,0,,176,6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS,,851 SW 3 AVENUE POMPANO BEACH,Florida,Broward,Pompano Beach,Miami-Fort Lauderdale-West Palm Beach FL,2013-06-11,3336
3336,8,97,2,88103,1,39.154,-106.821,NAD83,Arsenic PM2.5 LC,24 HOUR,,1993-08-11,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Ajax Mountain,Ajax Mountain,Colorado,Pitkin,Not in a city,Glenwood Springs CO,2015-07-22,3337
3337,48,201,55,45201,2,29.695728999999996,-95.499219,NAD83,Benzene,24 HOUR,,2007-09-09,Parts per billion Carbon,None,1,100.0,2.34,2.34,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Houston Bayland Park,6400 Bissonnet Street,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2013-06-11,3338
3338,37,119,41,43802,5,35.2401,-80.78568299999999,WGS84,Dichloromethane,24 HOUR,,2012-11-11,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Garinger High School,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Charlotte-Concord-Gastonia NC-SC,2013-06-10,3339
3339,23,9,103,88136,1,44.37705,-68.2609,WGS84,Nickel PM2.5 LC,24 HOUR,,1997-05-03,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,801,IMPROVE Module A with Cyclone Inlet-Teflon Filter 3.5 sq. cm. - X-Ray Fluorescence,MCFARLAND HILL Air Pollutant Research Site,567 Eagle Lake Road,Maine,Hancock,Not in a city,,2015-07-22,3340
3340,4,7,10,88103,1,33.6547,-111.1074,WGS84,Arsenic PM2.5 LC,24 HOUR,,2014-08-24,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,TONTO NM,SOUTH OF SR88,Arizona,Gila,Tonto National Monument,Payson AZ,2015-07-31,3341
3341,48,201,1039,43218,7,29.670025,-95.128508,NAD83,13-Butadiene,24 HOUR,,2007-02-23,Parts per billion Carbon,None,1,100.0,0.332,0.332,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Houston Deer Park #2,4514 1/2 Durant St,Texas,Harris,Deer Park,Houston-The Woodlands-Sugar Land TX,2015-07-22,3342
3342,36,5,110,88132,5,40.816179999999996,-73.902,WGS84,Manganese PM2.5 LC,24 HOUR,,2005-07-27,Micrograms/cubic meter (LC),None,1,100.0,0.00648,0.00648,0,,851,R&P MDL 2300 PM2.5 SEQ SPEC TEF - ENERGY DISPERSIVE XREF,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,3343
3343,30,47,9000,88136,1,47.773283,-114.269975,WGS84,Nickel PM2.5 LC,24 HOUR,,2014-09-08,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Flathead,Montana,Lake,Not in a city,,2015-07-31,3344
3344,48,43,101,88128,5,29.30265,-103.17781,NAD83,Lead PM2.5 LC,24 HOUR,,2004-02-21,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,841,R & P Model 2025 PM2.5 Sequential Teflon - Energy Dispersive XRF,Big Bend National Park K-Bar Ranch Road,BIG BEND NATIONAL PARK TEXAS,Texas,Brewster,Not in a city,,2015-07-22,3345
3345,47,105,108,43804,6,35.744539,-84.31705699999999,NAD83,Carbon tetrachloride,24 HOUR,,2007-05-12,Parts per billion Carbon,None,1,100.0,0.13,0.13,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Loudon Pope site,130 WEBB DRIVE Loudon TN 37774,Tennessee,Loudon,Loudon,Knoxville TN,2015-07-22,3346
3346,6,73,3,88103,5,32.791194,-116.94209199999999,WGS84,Arsenic PM2.5 LC,24 HOUR,,2006-06-01,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met OneSASS Teflon - Energy dispersive XRF,El Cajon,1155 REDWOOD AVE. EL CAJON,California,San Diego,El Cajon,San Diego-Carlsbad CA,2015-07-22,3347
3347,50,7,7,88132,1,44.52839,-72.86884,WGS84,Manganese PM2.5 LC,24 HOUR,,2009-10-04,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,PROCTOR MAPLE RESEARCH CTR,58 HARVEY ROAD Underhill Vermont,Vermont,Chittenden,Underhill (Town of),Burlington-South Burlington VT,2015-08-11,3348
3348,37,129,10,43843,1,34.23583,-77.9547,WGS84,Ethylene dibromide,24 HOUR,,2006-09-08,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Battleship Museum,#1 Battleship Road,North Carolina,New Hanover,Wilmington,Wilmington NC,2013-06-11,3349
3349,25,25,42,88128,6,42.3295,-71.0826,NAD83,Lead PM2.5 LC,24 HOUR,,2003-04-03,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,821,Andersen RAAS Teflon - Energy Dispersive XRF,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2015-07-22,3350
3350,54,69,10,43505,1,40.114876,-80.700972,WGS84,Acrolein - Unverified,24 HOUR,,2008-10-21,Parts per billion Carbon,None,1,100.0,0.6,0.6,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,,WHEELING - WARWOOD WATER PLANT,West Virginia,Ohio,Wheeling,Wheeling WV-OH,2015-07-22,3351
3351,36,5,110,43830,2,40.816,-73.902,WGS84,trans-13-Dichloropropene,24 HOUR,,2013-05-22,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2014-04-07,3352
3352,53,9,20,88136,2,48.006295,-122.97395300000001,WGS84,Nickel PM2.5 LC,24 HOUR,,2010-12-28,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Olympic,Washington,Clallam,Blyn,Port Angeles WA,2015-07-28,3353
3353,6,19,8,12110,7,36.781333000000004,-119.77318999999999,WGS84,Cadmium (TSP) STP,24 HOUR,,2010-10-11,Micrograms/cubic meter (25 C),None,1,100.0,0.001,0.001,0,,305,Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer,3425 N FIRST ST FRESNO,3425 N FIRST ST FRESNO,California,Fresno,Fresno,Fresno CA,2013-06-10,3354
3354,56,39,9000,88112,1,44.565217,-110.40099599999999,WGS84,Chromium PM2.5 LC,24 HOUR,,2000-01-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,,Yellowstone NP 2,Wyoming,Teton,Not in a city,Jackson WY-ID,2015-07-22,3355
3355,6,73,1,43503,5,32.631231,-117.059075,WGS84,Acetaldehyde,24 HOUR,,2014-01-18,Parts per billion Carbon,None,1,100.0,2.4,2.4,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,Chula Vista,80 E. 'J' ST. CHULA VISTA,California,San Diego,Chula Vista,San Diego-Carlsbad CA,2015-02-24,3356
3356,11,1,43,82105,1,38.921847,-77.013178,WGS84,Beryllium PM10 STP,24 HOUR,,2008-12-26,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,110,Hi-Vol SA/GMW1200 Quartz - ICP/MS,MCMILLAN  NCore-PAMS,2500 1ST STREET N.W. WASHINGTON DC,District Of Columbia,District of Columbia,Washington,Washington-Arlington-Alexandria DC-VA-MD-WV,2013-06-11,3357
3357,45,19,49,88132,5,32.790984,-79.958694,WGS84,Manganese PM2.5 LC,24 HOUR,,2010-08-24,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,CHARLESTON PUBLIC WORKS,360 FISHBURNE STREET [Charleston Public Works],South Carolina,Charleston,Charleston,Charleston-North Charleston SC,2015-07-21,3358
3358,48,135,3,45201,2,31.836575,-102.342037,WGS84,Benzene,1 HOUR,,2014-06-23,Parts per billion Carbon,None,22,92.0,0.872273,2.68,23,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,Odessa-Hays Elementary School,Barrett & Monahans Streets,Texas,Ector,Odessa,Odessa TX,2015-03-13,3359
3359,4,15,1011,88110,1,35.588726,-113.489025,WGS84,Cadmium PM2.5 LC,24 HOUR,,2008-03-25,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,821,Andersen RAAS Teflon - Energy Dispersive XRF,Grand Canyon West,Grand Canyon west,Arizona,Mohave,Not in a city,Lake Havasu City-Kingman AZ,2013-06-10,3360
3360,48,201,61,43817,1,29.615001,-95.018132,WGS84,Tetrachloroethylene,24 HOUR,,2012-01-04,Parts per billion Carbon,None,1,100.0,0.02,0.02,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Shore Acres,3903 1/2 Old Highway 146,Texas,Harris,La Porte,Houston-The Woodlands-Sugar Land TX,2013-06-10,3361
3361,51,113,3,88132,1,38.5231,-78.43471,WGS84,Manganese PM2.5 LC,24 HOUR,,2014-02-07,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Shenandoah National Park Big Meadows,SHENANDOAH NP BIG MEADOWS,Virginia,Madison,Not in a city,,2015-07-31,3362
3362,8,83,101,88128,2,37.1984,-108.49046000000001,WGS84,Lead PM2.5 LC,24 HOUR,,2014-10-17,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Mesa Verde National Park Resource Management Area,MESA VERDE NATIONAL PARK COLORADO,Colorado,Montezuma,Not in a city,,2015-07-31,3363
3363,24,510,40,43218,1,39.297733,-76.604603,WGS84,13-Butadiene,24 HOUR,,2016-03-07,Parts per billion Carbon,None,1,100.0,0.3,0.3,0,,150,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,Oldtown,Oldtown Fire Station 1100 Hillen Street,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2017-03-31,3364
3364,55,79,10,43804,1,43.016667,-87.93333299999999,NAD83,Carbon tetrachloride,24 HOUR,,2002-07-13,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,153,Pressurized Canister - GC with Multiple Detectors,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,HEALTH CENTER 1337 SO 16TH ST,Wisconsin,Milwaukee,Milwaukee,Milwaukee-Waukesha-West Allis WI,2013-06-11,3365
3365,12,57,3002,45201,1,27.96565,-82.2304,WGS84,Benzene,24 HOUR,,2009-04-07,Parts per billion Carbon,None,1,100.0,0.52,0.52,0,,176,6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS,SYDNEY,1167 N Dover Road Valrico FL 33527,Florida,Hillsborough,Valrico,Tampa-St. Petersburg-Clearwater FL,2015-07-21,3366
3366,42,101,14,43818,4,40.049616,-75.240822,NAD83,1122-Tetrachloroethane,24 HOUR,,2006-10-20,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Roxborough (ROX),ROXY WATER PUMP STA EVA-DEARNLEY STS,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-11,3367
3367,51,670,10,43503,2,37.289615999999995,-77.291816,WGS84,Acetaldehyde,24 HOUR,,2015-07-23,Parts per billion Carbon,None,1,100.0,1.7,1.7,0,,156,Cartridge DNPH on Silica Heated O3 Denuder - HPLC Photo Diode Array,Carter G. Woodson Middle School,1000 WINSTON CHURCHILL DR,Virginia,Hopewell City,Hopewell,Richmond VA,2016-02-17,3368
3368,78,20,1,88128,1,18.334398999999998,-64.79597199999999,WGS84,Lead PM2.5 LC,24 HOUR,,2009-05-22,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,CRUZ BAY ST JOHN U.S. VIRGIN ISLANDS,ST JOHN VIRGIN ISLANDS,Virgin Islands,St John,Not in a city,,2015-08-11,3369
3369,51,59,30,43802,4,38.77335,-77.10468,WGS84,Dichloromethane,24 HOUR,,2012-10-24,Parts per billion Carbon,None,1,100.0,0.2,0.2,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Lee District Park,STA. 46-B9 LEE PARK TELEGRAPH ROAD,Virginia,Fairfax,Groveton,Washington-Arlington-Alexandria DC-VA-MD-WV,2015-07-21,3370
3370,44,7,26,45201,2,41.874668,-71.379971,NAD83,Benzene,24 HOUR,,2014-02-28,Parts per billion Carbon,None,1,100.0,1.8,1.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,Vernon St Pawtucket,VERNON STREET TRAILER,Rhode Island,Providence,Pawtucket,Providence-Warwick RI-MA,2015-03-10,3371
3371,34,7,2,43804,6,39.934446,-75.125291,WGS84,Carbon tetrachloride,24 HOUR,,2015-12-05,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Camden Spruce Street,266 Spruce Street,New Jersey,Camden,Camden,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2016-03-28,3372
3372,41,39,59,88132,5,44.067223999999996,-123.141352,WGS84,Manganese PM2.5 LC,24 HOUR,,2015-01-18,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Eugene - Hwy 99 (E99),530 Hwy 99 North Eugene OR 97403  (Eugene Highway 99 or E99),Oregon,Lane,Eugene,Eugene OR,2015-07-17,3373
